episode,MU2MV,AoP-aware,DGTT,Greedy
121.0,15.21839380272151,0.0,0.0,11.776062216749889
122.0,15.659984552773029,0.0,0.0,11.859235247348732
123.0,16.645578002896016,0.0,0.0,12.057289129345374
124.0,18.011851564117343,0.0,0.0,12.169302966584535
125.0,19.357266189798057,0.2725514825464569,0.0,12.143048627226692
126.0,21.448886341863698,0.9692586894521158,0.0,12.114854958333757
127.0,23.803720697812413,1.4781192043808042,0.0,12.05140239562338
128.0,25.253372826133837,2.4792546791062082,0.0,12.131221230706132
129.0,25.72675431099049,3.701958400496283,0.0,12.009268009314136
130.0,25.51508555279273,4.808980282446978,0.0,11.85218863868657
131.0,24.780441125495162,5.231538981660913,0.0,11.73560703363987
132.0,22.829721892531605,6.347562876819916,0.0,11.721123041803434
133.0,20.65064580562785,6.835056531878653,0.0,11.782965440617804
134.0,18.817458487650736,6.542476021217755,1.4668049282033628,12.03475936637606
135.0,15.979804515470004,6.225828237574093,2.6100214174495444,12.384853919298633
136.0,12.636750463017952,5.888780497502751,3.2653884834187847,12.578454511562382
137.0,10.319150701462256,4.522063296772294,3.788905950486126,12.614818043898664
138.0,9.973322889406845,4.478540821391783,4.072493274068491,12.829874750434207
139.0,9.980842102077254,4.284769241325684,4.392585519164018,13.123893609780396
140.0,10.554959469997723,4.143703375234263,4.287947794772671,13.28192157336435
141.0,11.505443648044146,3.1897230670187673,4.1007614062731506,13.428495124325542
142.0,12.232152224348853,2.260690524655773,3.3387271092925332,13.69707518438656
143.0,13.15861676034156,2.0137509703841188,2.0663731919403294,13.941149902750489
144.0,14.754702599331925,1.6786521998817678,1.7346103027115547,14.022607340343097
145.0,17.51065507696479,1.7896554112266683,1.1778656753477825,13.898011687176625
146.0,20.35776138974917,2.963454538181134,0.4227353616830481,13.846520744881794
147.0,21.33526186323874,2.1447998756355178,0.0,13.737441283152467
148.0,22.133609031214633,1.7428714854524139,0.0,13.397868984452604
149.0,23.0518634107845,1.9303071203682023,0.0,13.27418174832671
150.0,24.10171858556815,2.1242494907259513,0.0,13.09560168688813
151.0,24.461231536679975,2.7605125721635058,0.0,12.947358104173208
152.0,24.496644463815237,3.3337595904993442,0.0,12.767278247851873
153.0,24.115737969524098,4.192518300880614,0.0,12.644493598881601
154.0,23.66163225988319,4.712070761768205,0.0,12.684992891204507
155.0,22.64398742969388,5.092301769345182,0.6532869322241833,12.631502914874863
156.0,22.101835225013964,5.593109464254683,1.5660585645913159,12.605506296837559
157.0,20.98701019750425,5.648274764846677,2.3708502867104775,12.579111670044604
158.0,19.747238528226653,5.540732427721257,2.7477052736990406,12.53617850725269
159.0,19.40287731091356,5.391825714577787,2.309301477659582,12.547558399060994
160.0,20.015912458553206,5.054730010657873,1.869527029673546,12.341151606449806
161.0,20.607359176767307,4.893730903120345,1.7943755398472128,12.120418875292675
162.0,20.85554005230174,4.677785336791545,1.11899550845719,12.067827332352794
163.0,21.041231559501515,4.1347765965865095,0.3398555883537512,12.207174473794469
164.0,22.13605050587365,4.251354978087792,0.2408133593252446,12.556647197947566
165.0,22.937294727304415,5.081597019649603,0.5113167152238349,12.618650630967108
166.0,24.356195652326985,5.931269066893256,1.4082074327887657,12.867562579714372
167.0,25.49347069374525,6.266944466403073,2.5847752269185214,12.968793769613685
168.0,26.539372967087026,7.316737598615332,3.5572984398514977,12.835964444759457
169.0,27.204699805246907,8.295361326415994,4.658022285173262,12.648479066723294
170.0,27.024514102198488,8.422420389620415,5.221191338391674,12.528535888778398
171.0,27.88846332843305,8.630596259235432,5.3623313987045185,12.210884641397305
172.0,28.171220039869475,8.748172623109541,5.5574005035210305,11.64188029952621
173.0,28.611883049088448,8.380020776508,5.420323785079965,11.213513856876592
174.0,29.869621673397376,7.59022543739795,5.1583972317125495,10.848943628106435
175.0,30.82396299346776,7.128083475257972,4.519819126590097,10.342833486297712
176.0,31.39335423506003,6.770549114468277,4.092501712224273,9.877159182374907
177.0,30.40543085125039,6.6271248399244085,4.281317672737251,9.516807176324905
178.0,29.482566177474773,6.718675656202741,4.528483715493542,9.459289035951933
179.0,29.988435461219645,6.930131952380826,4.555767987157729,9.41367549471148
180.0,29.41651633216219,6.956750651265341,4.6517530936470814,9.355912914952446
181.0,29.16790522297026,6.994065533625057,4.265531930331868,9.637663346317785
182.0,28.51948031651788,7.4955553664983565,3.7388543584669933,9.645851051346678
183.0,27.42011700560773,8.050134697708767,2.908553294900954,9.825367666105297
184.0,26.097400317073532,8.773868974688614,2.03594569423376,10.030090013175837
185.0,25.068326049912365,9.917138755769734,1.120059125398561,10.551018539553596
186.0,24.88159424321629,10.495623152707966,0.0,11.114881011427407
187.0,25.147774614308076,10.934173628311258,0.0,11.608186996964582
188.0,24.410700081495968,11.520391053181966,0.0,12.1676492282602
189.0,24.778282815584827,12.037929005956451,0.0,12.683533758823824
190.0,24.64531279176629,13.401738313363444,0.0,13.028858159670797
191.0,23.70206394299421,14.411791257569845,0.0,13.406111355576842
192.0,23.618074639679094,15.171767768163324,0.0,13.554101218575923
193.0,24.59207940681157,15.305428711057749,0.0,13.698399447711033
194.0,25.173994845509505,14.951889470786462,0.0,13.831112137570397
195.0,26.273615045296893,14.211062327440565,0.0,13.884630487295828
196.0,26.6310162345777,13.450360082128766,0.0,13.888024085614024
197.0,27.86776601011242,13.019586682026317,0.7019607909221358,13.794014420535854
198.0,28.594463497901607,12.514618203689313,1.1498374454272868,13.789733702009434
199.0,29.660777152492223,11.35070867061339,1.2194729077906425,13.521372084880321
200.0,30.89792209012983,10.317705665658556,1.194344944230381,13.3797858975754
201.0,31.696281493073197,9.621265362300297,1.0128459794119355,13.283052311405967
202.0,32.15444516732522,9.040302902649149,1.204823519221482,13.118228231182837
203.0,32.46515041733234,9.050933097946626,0.6995085164977584,12.658298079005382
204.0,32.56285039458049,9.386142986375901,0.45012978787529945,12.423614117074855
205.0,33.42963266885057,9.92323114345475,1.0462056674161047,12.203814853649881
206.0,32.97114805506794,9.880726374917202,1.8452261539429076,11.847212490857483
207.0,32.06522088323965,9.935451125198826,2.5193823038726437,11.391433971286375
208.0,31.55067887590002,10.067496538781514,3.545546075250465,11.129812032329387
209.0,30.83987212051495,10.209413902429393,4.044404899580751,10.752498892493781
210.0,29.502577059046608,10.986533071587377,5.05755150631399,10.26908756635543
211.0,27.8291971031724,11.813550653148742,5.9792125335407835,10.025618687131791
212.0,26.237414703554805,12.960508579104937,7.242145826952715,9.909971091678496
213.0,24.898852566438137,13.8859878910033,7.7109064976423864,9.820255883065062
214.0,22.945588819069314,13.82899301266384,7.817512714182576,9.742693259670496
215.0,21.825477871012527,13.81305050860235,7.489355887426197,9.778754042444326
216.0,20.564337338090198,14.045078567574452,6.609678783760864,9.879388560612922
217.0,19.26512114054282,14.079952215802123,5.845437157997619,10.027734029148593
218.0,18.60728290330513,14.045596349924377,4.901073666235658,10.264441670168734
219.0,18.34174714647847,13.60619340790067,4.134684939216035,10.734048310778201
220.0,18.889895770487733,12.92302878940511,3.2807033526573646,10.854313444855944
221.0,19.232037292349517,12.144214402616175,2.10770452595593,10.70515339348058
222.0,19.142184917448326,11.238110995906396,1.46960058083054,10.379129090100012
223.0,19.178005783481318,11.671559307954757,0.6911439070245426,10.195791749870452
224.0,19.921043125333934,12.335162859377403,0.4534782841352024,10.003701744505362
225.0,20.320019374101577,12.616509395415628,0.1362452872684967,9.85777479782108
226.0,19.556060328409682,13.219344208432467,0.0,9.822890503896732
227.0,18.870935558686128,13.333328782951163,0.0,9.565003308880815
228.0,17.925406745877826,13.34509671936549,0.0,9.224584809356388
229.0,16.402400836602045,13.310121008934146,0.0,8.956153841082285
230.0,15.808981884749661,12.825756838865082,0.0,9.158282172152145
231.0,15.341252732734919,12.8981515702875,0.0,9.275714966218635
232.0,15.005698042474812,12.267800366984591,0.17093199540335147,9.28486000379959
233.0,14.66927818566602,11.510471773927318,0.7639951938536826,9.178908514378518
234.0,15.087688314512716,10.779624841371772,1.924078352949382,9.28429505705234
235.0,16.355048700079468,10.075571976171673,2.9132830909403187,9.327407377961457
236.0,17.518456460861568,9.61576423947177,4.132492370645308,9.306025077659342
237.0,19.151842648023447,8.948721740392955,4.908882982857726,9.382389463758493
238.0,20.501092542449793,9.462194041408198,5.571018569340689,9.47752091783939
239.0,21.364355511440007,9.795904698082749,5.82998677355978,9.307570545571718
240.0,21.352984704534737,9.855786022551188,5.720032532109046,9.146832992305614
241.0,21.132928098378844,10.292115975666928,5.255070696090774,8.85633814408338
242.0,20.1572994736369,10.745492047064397,4.459461494774318,8.571105368391532
243.0,19.060702195643728,11.595598540787995,3.537589163815741,8.122110810881104
244.0,17.968010467233583,12.450307734956601,3.550554845613678,7.7350142982331285
245.0,17.828242262535337,13.144053369017552,2.743446307946827,7.485531999401
246.0,18.081819197880172,13.961360134125876,2.8982773619125375,7.20558684597982
247.0,18.345266946941884,13.749721525175874,3.4749333104462465,6.97778470878619
248.0,19.260939836002105,13.236107618127367,3.7643669516988205,6.811416494504664
249.0,20.856901505820023,11.953193755234127,3.59472467082548,6.845698703716298
250.0,22.51880315141778,10.736316608333816,3.581169879645276,7.040304379462389
251.0,23.914598594385097,9.68757107386661,3.89924676124538,7.151050493699479
252.0,26.11703948511768,8.146522615769742,4.201997505251377,7.356825028571097
253.0,27.82154795112428,6.666391887270173,4.156836348685369,7.559366492200754
254.0,28.79137749633994,5.975368901900261,4.59379129170374,7.894259969137641
255.0,29.490029597917886,4.588261005696199,4.587048920072355,8.257686204042944
256.0,30.660407070752882,3.1965158157591462,4.630673625174795,8.780694856441423
257.0,31.515130626410464,2.8921993962518777,4.936471189662401,9.241814724819516
258.0,32.47707639052933,3.260300107053082,5.654479258017319,9.639558495558235
259.0,33.72582688656778,4.560459141543645,6.632758693246933,9.842565871931203
260.0,35.653579283139564,6.184142294357894,7.634105428913562,10.41060445266805
261.0,36.09863178883949,7.514283252112897,8.542154917481172,10.710508450457862
262.0,36.952089631840295,9.063099132312093,9.458231207906438,11.09616081914119
263.0,38.10550037947675,10.025861812961258,10.438226004649039,11.43109234817797
264.0,39.380538049598485,11.970193600014547,11.632689686038958,11.67389478428303
265.0,40.05697463159919,13.751268397093439,12.381481368736342,11.697134462892535
266.0,40.93110136182692,15.05065898401053,12.870086354088748,11.611354388685351
267.0,41.6198491562569,16.7591421541859,12.930597635472141,11.40249362408704
268.0,42.031435339129494,17.27260482770852,12.66697851265851,11.169088401410866
269.0,41.88332367434614,17.621593858957077,12.315728213599584,10.732427072836346
270.0,42.80515986426661,18.918109996835614,11.844511617380709,10.343538970829869
271.0,43.36351587358334,19.988778789510235,11.095100292807222,9.76811465439817
272.0,42.969890325222345,21.196615525461436,11.053232407620543,9.332484904485662
273.0,41.91487699063919,21.932439616572093,10.299677236944316,8.938222405948467
274.0,40.93766128701661,22.901950396784155,9.551656064811933,8.733116131891203
275.0,39.001187677099566,23.75674751025423,8.761901560552552,8.724418539548097
276.0,37.679448251367035,23.9434238814619,8.205733671767673,8.72162695646319
277.0,36.04817789307974,23.61346851065104,7.892934832779794,8.996720429945885
278.0,34.74137140666917,23.18963603086842,7.910621365864364,9.323416957827316
279.0,33.33859053541908,22.12573827089254,8.433713851830758,9.705162411574198
280.0,33.017663956249216,20.838121072511907,8.665114685638509,10.104151621238195
281.0,33.006078217148136,18.85947699522905,8.486023027985254,10.21918829161566
282.0,33.537156272210794,17.50599740390428,9.142205510585379,10.490559357216135
283.0,34.34466021553253,16.888690038417238,9.894754845039701,10.657449586337624
284.0,35.72982942079087,16.110908647163612,10.645792176385253,10.879612969880887
285.0,36.576486133982954,15.705981740014321,11.202354037996582,11.195901215173706
286.0,38.15650914704132,15.898854407431038,11.383653603864921,11.271104764731296
287.0,40.502563475571414,16.018115271925378,10.79527853928977,11.353945348882629
288.0,41.97011423904719,17.07269186015305,10.036709231512377,11.187872861670417
289.0,42.26714359464809,18.006244970370904,9.464284686631073,10.934334033904845
290.0,42.79217946996157,20.289465695163443,8.573435950263105,10.575139509379506
291.0,43.50120911947491,22.07018623046898,7.318038826215493,9.979243522400846
292.0,44.03522578198486,23.01689827273121,6.605588894778473,9.546113070717988
293.0,44.854055425920464,24.34949974031634,5.918682773739262,8.987693912966622
294.0,45.16032531999929,25.575012372403407,5.381281290842317,8.435672471885985
295.0,45.043018336691695,26.610378138263943,5.078521019742497,8.010359224742032
296.0,44.41618885109249,27.64256107431369,4.694511551131118,7.493096354712418
297.0,44.193653041275404,28.062627451964115,4.312366929111088,7.186846270416339
298.0,44.30643241989001,28.519588154556203,4.009347360713337,7.116240540791286
299.0,44.226289709091574,28.39050858584703,3.47165698273867,7.207287240154854
300.0,43.9038697869136,27.981350629879714,2.596633921410631,7.5600323555371975
301.0,43.94740923023147,27.644321847236878,1.5500105528909016,7.78759730504847
302.0,43.87872810444074,27.41509192750072,0.9915185516817854,8.06599663550681
303.0,44.03809499283195,27.380855528166364,0.0,8.250798800012301
304.0,44.112533773216576,26.900524450610355,0.0,8.354611370041418
305.0,43.01324248535011,26.55734309746742,0.0,8.31975486491332
306.0,41.71273467805987,25.80335779155779,0.0,8.412877990552456
307.0,40.93099085123577,25.33745686053127,0.0,8.332115615689036
308.0,39.93861259915457,25.19433921437883,0.0,8.282271203623129
309.0,38.94797002368533,24.97991013044726,0.0,8.124391282732105
310.0,36.96579292974877,25.3792748817564,0.0,7.729784374889141
311.0,35.44730140948237,25.616585813860603,0.0,7.389766862949576
312.0,34.36112490817631,25.030511654510516,0.0,7.174194765932478
313.0,34.18689932030713,24.81761205407239,0.0,7.146018768333944
314.0,34.92664992358253,24.300677157292483,0.0,7.263499688152965
315.0,35.4803085707551,24.533999200695813,0.0,7.5307688646877775
316.0,35.46044285564612,23.91961338237651,0.0,7.847380549088575
317.0,35.64285088176471,22.817290499929108,0.0,8.187113266252624
318.0,35.31072588661895,22.093975157120877,0.0,8.341395938815173
319.0,34.98975251212523,20.805455367347694,0.0,8.69432900510615
320.0,34.439248269483954,19.932255251044133,0.0791875848852629,8.868301025255107
321.0,33.92883306192457,18.854434201109108,1.0656720955359618,8.911845654019412
322.0,32.763423670616206,17.818739781091615,2.5583657462935285,8.92848096506067
323.0,31.971364115625224,17.019930660831587,4.245334692334264,8.966431760635064
324.0,32.196001750852794,16.12116307472277,5.883425878229524,8.773126146464277
325.0,32.609271623096134,15.734630723815982,7.017102828075412,8.561476469295325
326.0,33.46652512946974,15.63062218650181,8.182894062606435,8.33685813544195
327.0,34.82542148429126,15.528649237696788,8.603166102266472,8.375769857372651
328.0,36.46191247094393,15.830997366524844,8.46578058377439,8.446491369296941
329.0,38.12054008989315,15.193250467738432,9.181316615035858,8.57914027207471
330.0,39.64412493401547,15.398982610940838,10.212167419818321,8.757368985765506
331.0,41.10086414236634,15.318002552930414,11.227931901391996,8.863826520930477
332.0,42.58867406199901,15.889561461163865,12.127088174037254,9.156592224889783
333.0,43.40924523584316,16.291466841451687,12.9294672735243,9.446928928696511
334.0,44.31976375066126,17.15641224221225,13.691885339909572,9.648066323346738
335.0,45.395040003900164,17.86575026026413,14.197608798429176,9.955376019577205
336.0,46.53792760788534,18.05947644171869,15.057588920356844,10.126604061803938
337.0,47.75868502195254,17.80579274729706,15.9066494291737,10.362459710615154
338.0,48.32589346783946,17.796766878603066,16.062181375107222,10.783775555785276
339.0,49.2162076100635,18.255753288850887,15.942446702640897,11.108367156530976
340.0,49.87292760722994,18.936646384428464,15.413929443159168,11.369924973127691
341.0,50.565927877603386,19.046016987594772,14.434766554426677,11.255472167548875
342.0,51.642640758067635,19.273684144882637,14.098292297908053,11.226396520544325
343.0,53.29237756094991,19.49998144064414,14.035839263627675,11.167544306141068
344.0,54.20343532533705,19.24367310282882,13.985533623663557,10.975037756142976
345.0,54.78850960995265,19.841269626342427,14.093409130142485,10.662143705891486
346.0,56.11843469144696,20.812666883588008,14.5096449671324,10.245533614537045
347.0,57.04567627671186,21.68576826613932,15.401404066175143,9.821243250219277
348.0,57.35314234831645,22.26801917211341,16.45987371557933,9.442811530867926
349.0,57.393349733089515,22.796964667139918,17.142215382154347,9.21516593299927
350.0,57.23306364580035,23.261128698306994,18.02804167632224,9.206492047864177
351.0,56.749877080991745,23.483815423691826,18.4231497410581,9.276186671581256
352.0,55.837057813521575,23.697021285297463,18.699716916500083,9.301330842233783
353.0,55.16377872423721,24.314886475777286,19.096742638824047,9.372924248962839
354.0,54.281423479308806,24.255367196183197,19.648630359220178,9.577829182724011
355.0,52.04888546240467,24.058297900785686,20.150009865847533,9.73952835867783
356.0,50.973114314420016,24.004118858253822,20.35590985772589,9.787903076580466
357.0,50.51030458770717,23.919975524524666,19.81662734365387,9.829757137026814
358.0,50.382810207217965,24.47741329627697,19.594993276207063,9.591148290852805
359.0,49.765143283964505,24.780878779221403,19.664619408606328,9.34160324094017
360.0,50.345313848941224,25.21795877431717,19.76731443154479,8.809774760959526
361.0,51.16795888777807,25.30509890701077,19.812315510120058,8.64583919417008
362.0,52.20172329877435,25.299613843110524,19.68925420479634,8.36882416569405
363.0,53.22842569103809,25.546190417460224,19.1176054086166,8.154662104995268
364.0,54.91622579435127,25.75678764098207,18.753650693620845,7.889239767463362
365.0,55.82514166941253,26.09219733934997,18.408257025186117,7.676615028861256
366.0,56.82641706897816,26.072879776147246,18.41142750898701,7.583444170308888
367.0,58.242458207003494,25.950388061673813,19.12243773927331,7.68260324669397
368.0,59.80692731083328,26.265401483485707,19.531875086716067,7.91180989682969
369.0,60.59769412609535,26.115836351077327,19.227862277331656,8.24249405840192
370.0,60.734512790294616,26.057457321087412,18.743581806527047,8.32541951765695
371.0,60.70124476974772,26.257910820790414,17.778985627227637,8.55199803357592
372.0,61.168226521784305,27.13754824760834,17.176905078388163,8.831478782391057
373.0,61.525610246693056,27.735014485356352,16.25171977198705,9.100434040636063
374.0,61.85091677255407,27.869224752834405,15.272232071688165,9.413093982682296
375.0,62.00349779916942,28.295095161393306,14.165892766345985,9.659024221626229
376.0,61.259533349395426,27.847487754934026,12.285243759102935,9.786977861688598
377.0,60.2918161051971,26.91866522146701,11.068990542817982,9.725205240206146
378.0,59.053221353262074,26.45430962485188,10.635470970396383,9.430992701518479
379.0,57.99223687739068,25.624854730476294,9.839808456808797,9.10146885517177
380.0,56.83054308762203,25.038689369183526,9.578551401485422,8.939631509707155
381.0,55.23581228311815,24.01551706620923,8.848915291501852,8.542024446730117
382.0,53.66071335217688,23.380912760956342,8.277179109060432,8.438596162066913
383.0,52.16568349016733,22.681868141121775,7.773846220137411,8.221460684224471
384.0,50.72609631179039,22.299938343904408,7.365794639388168,8.091137145860987
385.0,49.60832311565395,22.39142530585431,6.867211298117144,8.186877829888914
386.0,48.85803361048197,22.573427625528943,6.809240408227311,8.577472263127301
387.0,48.15771487952181,22.310007503567252,7.195170911957462,9.045044292828658
388.0,47.80368363081797,21.93093009890554,7.936268786061897,9.674412830274202
389.0,47.39892050118394,21.302082727733172,8.73150420005807,10.189055718622047
390.0,47.12468606064494,20.384846393982492,9.783861498159386,10.876863626276016
391.0,47.346196196505105,19.214590594553165,10.189949227474997,11.260380524286782
392.0,48.389475704903056,18.759964601814794,10.295459503038204,11.588167828568835
393.0,49.095849720546056,17.48121502482142,10.549879829707237,11.824849359605823
394.0,50.20793751776194,16.251804139641433,11.227154246754056,11.917738900851523
395.0,51.286786242382604,15.422389202791424,10.609870436423321,11.68223829041078
396.0,52.39345977378926,15.125420457100303,9.556896576599373,11.842585956842743
397.0,52.41876501361287,15.629899926212078,8.877672215376979,11.772425920086235
398.0,51.81546142242554,16.32126148771202,8.193881585649608,11.579069885627943
399.0,51.980879203467495,16.95726393905861,7.6245001703782895,11.023776500843226
400.0,51.705789608543625,18.21835144887074,7.19624296092815,10.53730018233062
401.0,51.11923655335313,19.042902383643966,6.862622999774137,10.16364661012167
402.0,51.365930643828804,20.435939151187057,6.687586247194258,9.716657617700339
403.0,51.30916618715699,21.854830821168633,5.882220002031857,9.217624131259294
404.0,50.84031662732854,22.690487369858758,5.439513691525833,8.779260676740597
405.0,50.399211755552415,23.482326904786913,4.960719909111746,8.052929255747241
406.0,50.88051103497039,24.159988809574507,4.038841548823926,7.3860059686548425
407.0,52.06606392642033,24.505055897990605,2.919972975028311,6.924179171842282
408.0,52.78119977272812,25.310940495347264,1.9498548203379373,6.757706375621834
409.0,53.29659587986561,25.28977293279747,1.143943735395663,6.65076027289291
410.0,53.46454180223146,25.61860692198313,0.047075481619762494,6.575239854973211
411.0,52.60567590586799,25.82976174578169,0.0,6.607022508843129
412.0,51.852377368688686,25.802935020155342,0.0,6.834786607332445
413.0,51.44484760385038,26.237411326736325,0.0,7.157822870649308
