episode,MU2MV,AoP-aware,DGTT,Greedy
92.0,70.37604654376554,85.62554896585507,90.88448618584358,62.05058852732745
93.0,71.02459363996589,86.329185452584,91.29570644183198,61.78899130346204
94.0,71.4728601830037,87.36439521940889,91.71497570520496,61.667319547543606
95.0,73.08132507308395,88.27491178711774,92.02769331917378,61.42060974663976
96.0,73.98478161569196,88.38102222948001,92.47619292118397,61.172355629247285
97.0,74.62684564553211,88.52855465252179,92.12582033844656,61.12353721922499
98.0,75.22557887190072,88.7865860306551,91.83370741128755,61.25662599179253
99.0,74.63459409598174,88.87484454463564,90.85124861234713,61.2130226934233
100.0,75.17559850050964,89.27746721965275,90.32651852858038,60.95879096506536
101.0,75.2856978372108,89.70850923565304,89.0354840860894,60.84616690310517
102.0,76.31332963007566,90.26989571332439,87.99588319433273,60.93807863880947
103.0,76.89718677490102,90.50696916622198,86.35865207929861,60.94641705005955
104.0,76.59571489662576,90.82671424685505,85.0316383092131,61.072486951978284
105.0,76.07534976767477,90.9747738690568,83.76101160266033,60.99698488209176
106.0,75.44916795186293,91.16063381350217,82.72117037165411,60.767016517423954
107.0,74.05162522770554,91.28763301856067,81.77167647676617,60.71018500631687
108.0,73.31807011638371,90.81499913735651,81.40875236307811,60.79097779937262
109.0,71.05093703125083,90.90554080784325,81.31909671545102,60.867628822202974
110.0,69.23735045688267,91.3740163624351,81.1185385658173,61.06979553509678
111.0,67.3823082871671,91.41474459128689,81.06963065678121,61.37134728427824
112.0,65.50118522648945,90.27365741233893,81.1248808266393,61.86629070718864
113.0,64.28246699841299,89.97239180314669,81.68459700928125,62.05072203846005
114.0,63.30211622169217,89.82413151744672,81.78595823462398,62.47796166517832
115.0,62.59837677697073,89.84785472797545,82.22788886478125,62.865473044466256
116.0,61.6744894676831,89.5351687915406,82.64806329983122,63.19265907207458
117.0,60.63188780347928,88.7497187271745,82.66445931457855,63.42686676971478
118.0,59.9379051928613,87.05355383804758,82.02004798389532,63.83855680008915
119.0,58.87967934884345,85.66713903787839,81.99424020420356,64.11646641599529
120.0,56.392110411567685,84.65483571900178,82.1460929187134,63.99369902394399
121.0,54.47618089213316,84.4145181874866,82.01353280928174,63.60246243363608
122.0,52.08594708320208,83.01249313958026,81.7675994616873,63.27248351071858
123.0,49.65400330277484,82.62349833517169,82.14188351750258,62.90222084459397
124.0,47.3102417894682,82.1493753341545,81.9339461207058,62.492610607102925
125.0,45.22408978583091,82.27626774995836,81.34385230672203,61.89655875822796
126.0,43.56892830547326,82.71114560145789,81.08660009216939,61.134569835705484
127.0,43.252824804482806,83.28190236754502,81.64990400754408,60.29269183011752
128.0,43.271467790357356,82.98033321847446,82.25881702058166,59.428356248489386
129.0,44.687762635312545,83.14132520521949,81.99435238520499,59.06914373698189
130.0,46.41791493492763,83.70704802233006,82.0293995250008,58.63645710467401
131.0,48.212562472516396,84.37320103990862,81.92215645728541,58.469368385324294
132.0,50.637155658778454,84.42773250317903,81.56360025228713,57.986303142165944
133.0,53.288589974227506,84.37783999948739,82.2551549279336,57.861022730367594
134.0,56.54285063195685,83.80728580863664,83.28627022089563,57.88773047491587
135.0,59.15532130394378,83.30553048980866,83.68102623893594,58.149657095519764
136.0,60.42110051696728,83.44686910596762,83.18249365139964,58.373643370036554
137.0,61.19584695045588,84.59372904205085,82.32198936424226,58.58269331752143
138.0,61.33035475161111,85.9889665222868,81.80192843235207,58.321074078988175
139.0,61.28572378356013,87.21244496607784,81.68093570684213,58.25542256824705
140.0,61.608433213353116,88.29682568435639,81.73871177679803,57.78967735091969
141.0,61.517927796258185,89.5880412885186,81.75505010640425,57.550337594066974
142.0,60.98852133564729,90.82068138198848,80.47483210639115,57.49603471530652
143.0,59.69827839063309,92.63704155303355,79.26636119120185,57.47414321021587
144.0,57.959965483337534,94.0382689217906,79.02451564766008,57.47900276716866
145.0,56.57057910785248,94.43563868565582,79.15726879793726,57.51542938541252
146.0,54.21779253654791,93.9024009160627,79.19948620987694,57.73611617108318
147.0,52.35347524091297,92.96488424115054,79.84063264364943,58.256724900824814
148.0,50.174350165985764,92.31834944657896,80.18858634192469,58.7333778116076
149.0,47.952043313078846,91.8402980626061,80.15362773648624,59.67654712780984
150.0,46.107267369425266,90.78254700469869,79.74304338002258,60.65664028049706
151.0,44.39709666053227,89.62380426262254,80.03458229971719,61.09068011308539
152.0,42.28333194074058,88.62806326007168,80.17985315005858,61.491806012847164
153.0,41.230218269442766,87.7051770583084,79.70325475131456,61.87803210390112
154.0,40.596065362897434,86.47489073234317,79.07618663503594,62.10702976295578
155.0,40.83771675791386,85.39085789221764,78.9121165888906,62.198948868534195
156.0,41.050325736404396,84.53928015019116,78.33122616385664,62.23308017536165
157.0,41.531689286573936,82.76725419841023,76.97763623558629,62.39477689529046
158.0,41.40619032525798,80.90329659657492,76.1753149066593,62.299768767258676
159.0,40.431498208486595,79.5245144724596,76.06932016120078,62.15748267125822
160.0,40.109161250234266,78.22602450076275,76.4874322770427,62.2398971482444
161.0,40.95600624686284,76.98640476704463,76.75134765246857,62.28482377290293
162.0,41.06536216736268,76.18515280837123,76.90835919157844,62.205649665229984
163.0,40.51279963322124,76.50820742756468,77.17389276269209,62.21234636613215
164.0,40.5090539621862,76.62889322780002,77.55095172925658,62.29258721991108
165.0,39.9736877809513,76.30417814424653,77.61035679649598,61.99222584246389
166.0,38.88974571674805,76.75069218670912,78.3947003510723,61.73465951095228
167.0,37.97237910531137,77.15692936994564,78.76705334465464,61.597098650868176
168.0,37.484646154612356,77.91992981432219,79.12153851920847,61.59407861862637
169.0,36.968654020364184,79.6126862682744,78.69212558574993,61.47317705563994
170.0,36.78446149773692,80.43233074797651,78.66080671938016,61.36151947080839
171.0,36.82394848179709,81.11694320752052,79.13090518347897,61.30767813153689
172.0,37.45393822100587,81.71311581394582,79.81532290119578,61.30919952816536
173.0,37.85007703917662,82.51111696404729,79.69804751208068,61.17841184429328
174.0,37.88879073210433,83.66523968578655,79.84022776492694,61.71834242647265
175.0,38.4635048318779,84.54403807741043,80.23618344299639,62.06336581701571
176.0,38.52679837265342,85.80357862748708,80.7222998809902,62.41717973373663
177.0,38.75148475266357,86.85435773669276,80.5543138886272,62.779307488629414
178.0,38.76067189648459,87.32344061998191,80.53123507201383,63.35939527569467
179.0,38.01966705499371,86.95476353809441,80.19606459849368,64.10015387007363
180.0,37.86023783343603,85.82800667653535,79.67672174933324,64.75810380625549
181.0,37.178495754635904,84.22883106912573,79.09756250321554,65.52918921766373
182.0,35.869619786102426,81.90079131422931,78.91254102435666,66.20284232456534
183.0,35.24307834382091,78.99912229395707,78.53855898657814,66.39407967695527
184.0,34.673799093142634,76.45834627123796,78.0244077904593,66.48810634611948
185.0,34.6634359399286,74.26268193881606,77.88580794247976,66.66263085894542
186.0,35.03737598423851,71.60456812300761,77.66797015205076,66.6429141848229
187.0,34.969345641807465,68.97160318887032,77.8029166614127,66.27520590858296
188.0,34.79566404045683,67.07518123823733,78.63636471687857,65.666207034227
189.0,35.19318426510606,66.13689411366737,79.45987415674313,65.16392951936683
190.0,35.51256191785766,65.08470220271997,80.07454143526188,64.55491000169573
191.0,36.4682361910678,65.01058637163109,80.84733890563137,64.02496941087352
192.0,37.08266180881996,65.97616644108217,82.2076010292339,63.663281307397256
193.0,36.99719280356717,66.23440026106684,83.23807178692624,63.23539070785467
194.0,37.132729461805525,66.56046369632261,84.00406778113978,62.73647124528038
195.0,37.36944295713625,66.9525905171664,84.76348321504939,62.308407354572864
196.0,37.891285035607964,67.27349482119166,84.69010128881473,62.00729990359765
197.0,38.76345439111324,67.72352075623418,83.51670281357028,61.79432411727141
198.0,39.17834038110263,67.92855796934909,82.8449838090185,61.38051307292987
199.0,40.07122119022307,68.03879999674908,81.79551820225855,60.82301930936827
200.0,40.65104679155435,68.94294605669319,81.01524089998716,60.517314194411384
201.0,42.01891549680633,68.46957702024359,79.5902330127805,60.39755431304239
202.0,43.58379805127837,68.25981940129451,78.82858065496866,60.483010570637134
203.0,45.25663890277301,68.40086638138597,77.8297137053095,60.461657585860884
204.0,46.30015294016446,68.52059319805038,77.50860087838674,60.34570472436233
205.0,47.79630195826163,68.66490597268405,77.84204901221749,60.361811536536486
206.0,49.03361124353539,68.99058424559384,78.27632518949045,60.32051943644004
207.0,49.65893253146624,69.6903287364208,77.44948711213698,60.255613906260855
208.0,49.62668107444587,70.43000785937845,77.37699958529805,60.514854258783885
209.0,50.04606207686941,69.58453880557309,77.00133842326659,60.807958612339405
210.0,49.600293791976114,68.96855395810749,77.50747409898831,60.95679489998851
211.0,49.24403730939911,68.43262466353734,77.71513203571276,61.04616394871008
212.0,48.285459407306845,67.39954498254413,78.25045222768021,61.18027250043311
213.0,47.369457617403604,66.54362545610489,78.96004727269177,61.210373752425035
214.0,45.94356346106719,65.36416621374514,79.21245190741693,61.164633938410205
215.0,44.94460347605822,64.30652227119255,79.23110584603054,61.19658230415656
216.0,43.78199629274668,63.36071351716769,79.62819717334733,61.31200473261521
217.0,42.999003561376114,62.40820767948469,79.67553274712733,61.21409605998098
218.0,42.783345083098496,62.38925072886487,79.48503174576024,60.96833278871863
219.0,43.372822042809084,62.11433740288575,79.0264398102453,60.518768562597444
220.0,44.54084229864272,61.303319392975204,79.15329554145744,60.069626762517196
221.0,45.55887963967816,60.43636273374871,79.41245258648064,59.25767951298995
222.0,47.072924304670885,60.07917183270952,79.74255707172246,58.74971967767362
223.0,48.938585629563796,59.67367984835468,79.84538326008571,58.28660175246307
224.0,50.35212970677463,59.47691465594646,80.72892710608926,57.999330649623786
225.0,52.639921671180254,59.66328796862159,82.47230393732184,57.90994532541278
226.0,54.38789217886504,60.37692268311874,84.43692893877993,58.04637659891968
227.0,54.87885614638155,60.37550659679921,86.3045928650358,58.33437537050424
228.0,55.15047155656396,60.74873590071902,88.1818218400114,58.75119796902512
229.0,54.2377130392631,61.801370220615425,89.29506215481757,59.07992924324732
230.0,53.51623177043963,62.569714697013275,89.79616065422385,59.91803885311913
231.0,52.8603941845799,63.11753025827574,89.18688831507488,60.35258997985518
232.0,52.25988561686518,63.3562339583783,89.04905225039997,60.998389939317114
233.0,51.783741351832674,63.501106312879394,88.80493282639115,61.5830930294038
234.0,50.48661636928184,63.22968702651767,88.10964498153092,62.296280585726095
235.0,49.38412498802021,62.28088936254249,87.61301676357053,62.833306137268224
236.0,48.79536420190874,61.74232405141021,87.59161208442993,63.06107726527513
237.0,48.41555163260655,61.318785429948136,87.34898678171237,63.19904416631652
238.0,49.35063438518697,60.73212727087835,87.16107242673476,63.31574755399902
239.0,50.45762997326615,59.87643606185897,87.00114389431597,63.350750296134905
240.0,50.54978434953224,58.910658174370624,87.40483795244555,63.954934483655734
241.0,50.76582102444013,57.65427001341783,87.55423023891066,64.12176963676568
242.0,49.95172773982324,56.228489766878724,87.34954976907773,64.19168237504758
243.0,49.64960573381193,54.08834522609382,87.25875288441961,64.12440735302152
244.0,49.89533949813729,53.445953499053516,86.54807452477942,63.94759420741066
245.0,50.28247662049816,53.17392836841374,86.22461896701348,63.887938127062355
246.0,50.506798041661135,53.16953811833918,85.80314550751675,63.64998513149486
247.0,49.79505138828854,53.95500339851235,85.65896653418068,63.396128499742915
248.0,49.59166928782416,54.652971042756995,86.37307931842139,63.030976684902555
249.0,49.75093325482113,55.32694223784813,87.30549123905071,62.26648751943921
250.0,49.460729365445424,57.071197065175205,88.5279632872401,61.68641222866595
251.0,50.34562675125536,59.10611524120948,89.76872989867528,61.223220732026384
252.0,51.084127277072504,61.53344514120349,90.19945651656401,60.71715498471646
253.0,51.8740402099726,63.40686911948268,90.54950835461402,60.339112768342055
254.0,52.82769734087549,64.5946582245367,90.20220869888291,59.83311534086543
255.0,52.782927351282474,65.9714702740636,89.2660003566153,59.63210940666052
256.0,52.65433341513322,66.40882526037916,88.21142330199037,59.61692060507332
257.0,52.21719267095667,66.58463684080995,86.83752436803077,59.53992245040001
258.0,51.712992570355304,66.40342066227856,85.38509767991428,59.64931934482465
259.0,50.73252437544245,66.3465463554013,84.11078531485688,59.7956843900411
260.0,49.36736731834661,66.20402039970932,82.97767137070383,59.890553919160325
261.0,47.71603999651269,66.05591132780656,82.7462211254474,60.026183991695774
262.0,45.64206260728132,65.0543839015002,83.18141796148798,60.00167431858028
263.0,43.36845242350624,65.162440985063,84.72589024465253,60.2004486429301
264.0,41.7935566259114,64.67946345732642,85.81745009231074,60.39697574422947
265.0,40.154335688247976,64.46236127785242,87.08139718633267,60.52678334513546
266.0,37.98205122713294,64.5783622616996,87.7805390601325,60.477599324426606
267.0,36.160179291101805,64.95238652956819,88.69160298451214,60.32468255365483
268.0,34.915795646303216,65.12603189225015,89.47796062593827,60.155317841531925
269.0,33.820556477487926,65.28336414486395,90.33214562630401,59.93307713045398
270.0,32.844486749938156,66.07290002560406,90.88854672905315,59.64547930492109
271.0,31.742384079799347,66.83845335771395,91.21609069621942,59.674707711277605
272.0,30.7467321580451,66.16813402050751,89.69632641575015,59.6433838125631
273.0,30.905200920159675,65.5901408802136,88.92419423721499,59.63816028543075
274.0,30.977430861006592,64.6628355292476,88.05349496974875,59.82008077835118
275.0,31.136736845357202,64.29005931018919,86.93014352516765,60.0163555832247
276.0,30.941802562899703,63.92662888303352,85.34794398148352,60.25576525168833
277.0,30.62382862188563,62.920132080192374,83.89852844385197,60.46872972750397
278.0,29.92416431314121,61.773499449177166,83.10027495783116,60.75823423715673
279.0,29.726741564400246,59.39868575138989,82.16551529711558,60.97611887009543
280.0,30.71435052577795,57.544774745966585,81.32121962828484,61.044250038303744
281.0,31.54823322592417,56.422965413162196,81.18109874571279,60.978309469769805
282.0,30.78406789078335,55.76845992779458,81.09259751608104,60.8994955800449
283.0,30.979357167180062,55.996964420997465,80.73439659495992,60.63012620070033
284.0,31.88899529121261,56.00807897130475,81.44277032191522,60.643125475541105
285.0,33.77389169456299,56.303590919580216,82.72361172370752,60.77997045127118
286.0,35.83278314420766,57.431167844769845,83.63600002448358,60.84442690901554
287.0,37.85896215892098,58.07010805591415,84.04853353600714,60.82235146632443
288.0,39.377025593700374,60.34562954787816,84.75540192550973,60.6837492001559
289.0,39.845104032818696,62.09807005140535,85.18165393595285,60.385811570801124
290.0,39.83166977029004,63.23184232544248,85.2446454837085,60.20310414296495
291.0,38.72161045435686,63.84211550887467,85.76586940102456,59.94151579680373
292.0,37.72510671231348,63.68268893922213,86.48013248810294,59.76651316430027
293.0,36.07963819807148,63.90610146250809,86.43603389765235,59.4934157393677
294.0,33.76477341207713,63.52947208378159,85.42338167003325,58.913443621770355
295.0,31.01760233260484,62.588883373863084,84.79792365523662,58.42282199748169
296.0,29.363101020425077,62.069475106511184,84.84477978399535,57.95699819290821
297.0,28.228108432350954,59.86444938770378,84.5498837709675,57.5287107727854
298.0,27.44803065430024,57.81190809591423,84.81336264218436,57.17561673857233
299.0,26.909769578605978,56.257500287797974,85.78187266825098,56.90932669555626
300.0,27.853700656765508,54.76716493306213,86.65543918112816,56.63559893211475
301.0,28.038626091460124,53.50605264340846,87.3976726438429,56.33209832020699
302.0,28.631013462270715,51.60687313552877,89.04226741230259,56.09072474351018
303.0,29.82283354131085,50.61643671364105,90.8243771428234,56.225061408906996
304.0,31.435555878361185,50.43698171435104,92.25162314183206,56.263176491210885
305.0,31.63651142054909,50.12341032090053,92.42768952648488,56.308090866335675
306.0,31.7682245174474,50.812507401565746,92.57783903604138,56.37352857534299
307.0,32.05190287109126,51.57518242042032,92.22799459113521,56.47680348194137
308.0,32.403588110329025,52.37795954035864,91.86159677922794,56.690407057097545
309.0,33.317828289107084,53.55012313825924,91.3928113800434,57.065161730821494
310.0,34.0146507018721,55.02582917682406,90.83561960412976,57.33921202546543
311.0,35.07338367301095,56.34615136287204,90.23845103805925,57.71383435289714
312.0,35.61910810370298,57.94260089605487,88.33338757049572,57.81419009652126
313.0,35.53464651470769,58.55712021272652,87.68227763081853,57.781418610883705
314.0,36.175644352337166,60.0059474179379,87.23713048962728,57.60547310292445
315.0,37.1541938435528,61.72150173497938,86.91243127595823,57.7198580320823
316.0,37.99763790680853,63.83282886924739,87.07280578972464,57.78122468562226
317.0,38.35102871833361,66.08523272673114,86.75966891770122,57.614077477503514
318.0,37.84675504446116,67.37844353302107,86.44654451068554,57.44186781761793
319.0,38.264792750265904,67.85079539349017,86.08509972758374,57.31892018551949
320.0,38.856367532379466,68.4971927224843,85.08788362035594,57.08726513678083
321.0,39.41667150917129,68.47237577248421,85.7337663200592,57.098230218012944
322.0,39.653249877325194,68.79299999479696,85.12628381923645,57.189598245784474
323.0,39.61880758538865,68.6797432139657,84.32449613660776,57.49427387583468
324.0,39.119329699486876,68.35955439421363,83.61478079294986,57.66508058799511
325.0,37.70666792027886,68.34794923415765,82.44251420657463,58.06526017830524
326.0,36.611276570239546,68.78132684220112,81.16221051044035,58.27467936030944
327.0,35.739705622778324,69.77686376903233,80.21539697680744,58.2782386636907
328.0,34.22323040689323,71.20961581573376,79.49972628019101,58.427337781484304
329.0,32.34721842225962,73.00128943955663,78.90305423632715,58.65437374712834
330.0,30.64698792151355,74.57443812070345,78.46217032267523,58.624223547497785
331.0,29.638926737805434,76.02506207973934,78.03600729262519,58.57999639625599
332.0,28.884288459387328,77.37039912467901,78.01666611773169,58.34809829409903
333.0,28.536369862959056,78.55591433303806,78.27522935345539,58.0109436247758
334.0,28.965071065811046,79.48019615585127,78.44299038199259,57.322294497296866
335.0,28.949881196165446,79.74834927611009,79.120517338951,56.90982523955287
336.0,29.437715015380586,79.99063295053003,79.03177726896487,56.58831242988952
337.0,29.71002507459433,80.40214705068885,79.05351495558766,56.07956020506686
338.0,30.03793461298824,80.67903103584304,79.2799771722499,55.68134709526907
339.0,30.387550103852398,81.10430059729696,79.75672030715467,55.377434438613605
340.0,30.57150995690929,81.47822618374762,80.6087651318351,55.31975546531906
341.0,30.279436144966763,81.50223317769543,81.41875898056757,55.29996709197582
342.0,29.493953850814865,81.13877529075089,81.70428218705271,55.395976422354195
343.0,28.921931057956147,79.97704248643365,81.81171758358337,55.761705770054284
344.0,29.245858436414757,79.20910506490091,80.99033367485654,56.41375108600133
345.0,29.510088863454165,78.14035728790226,80.24289128677603,57.19382130879912
346.0,29.776722661189915,76.6893326646051,79.61945501554862,57.86715946543665
347.0,29.589457347796106,75.81574744292331,78.99873688934653,58.35432869562302
348.0,29.734480212656003,75.23894043464985,78.25919596758135,58.90228656456567
349.0,30.52380292003345,74.79260018912875,77.85396763638607,59.30377853107456
350.0,31.69728839629261,74.22789615301916,77.68473917990183,59.827498269974015
351.0,33.46938632191022,73.89341577650025,77.58659133114992,60.20853382030001
352.0,34.71600337228088,73.36841268447412,78.06977329544773,60.71663312440597
353.0,35.46711937785289,72.60846222274128,78.99799735823501,61.02528857698473
354.0,36.61481340871652,71.86031385693458,80.2997231360956,61.19604728506907
355.0,38.172639620608045,71.25271745820541,81.72138722402373,61.37043908652177
356.0,39.270458182416505,69.83155603700096,82.16762926977802,61.555118007931306
357.0,39.540787886741825,67.67195563004472,82.76045906892618,61.60979609910265
358.0,39.55544456413819,65.56434265597235,83.334310251886,61.648801506339666
359.0,39.66612144584129,63.836834998043614,83.15094540080206,61.584712851606234
360.0,39.142034810269905,61.425268418473365,82.94858501416178,61.57834420792349
361.0,38.62620292214926,59.574750024577455,83.14702641516386,61.043252255056096
362.0,37.202297258484144,57.90384664560781,83.19886887293264,60.527401771324676
363.0,34.897775498573935,57.13277250572787,83.401228102377,60.11667640656001
364.0,33.002316391537846,56.68340290067094,82.90414689785644,59.843600999235434
365.0,31.834784930305837,56.39789511880361,83.16736076952408,59.48747060318546
366.0,30.89835926150533,56.325973084594416,82.75720523791735,59.21100917873419
367.0,29.329739811975237,56.059670052802005,81.6828681481703,59.031651187483305
368.0,27.99414420370069,55.53691777166142,80.94828552763784,58.61379695221174
369.0,27.10851974745507,56.1218526934684,79.82672789292316,58.261481919198495
370.0,26.279634940172517,57.141000322218495,77.88163923919019,57.97807096850816
371.0,26.5812456112375,57.375933904023654,76.87814533375288,57.71846357693156
372.0,27.720049576342607,57.27172449153459,76.12834102322871,57.46897973835561
373.0,28.08711332246849,56.920536510646514,75.96421731984515,57.06033219807848
374.0,28.618136749830413,56.62718187572804,75.58562275471927,56.88991713433725
375.0,29.893550132504934,56.44727643914425,75.02529860203593,56.70638716503465
376.0,31.799799095816713,56.1583724583667,74.65067078942697,56.334188937355385
377.0,33.25253114249832,56.575488141377726,74.81029242153437,55.924230019341636
378.0,34.12192679416357,56.43088196824941,75.55126627084243,55.41210030864125
379.0,34.610354512602086,56.19151044256017,77.03793503614051,55.42047019618614
380.0,34.99960752970365,56.40130131111279,77.92887723026716,55.42194347378782
381.0,34.983271642556815,56.70679724215567,78.73624023490194,55.444341065055056
382.0,34.494549595694494,57.08247436351109,79.52954855601597,55.73525635241741
383.0,34.37890867495038,57.5724240019247,80.30661888963118,55.95176452142497
384.0,33.4851327215932,58.406664368654155,81.38484934615344,56.32235442732889
385.0,32.39300702621269,59.4005117756755,82.24963779149932,56.9928844617343
386.0,31.287461699980916,59.60608936048688,83.00168165389705,57.776721682884144
387.0,30.54018706998166,60.46884168151319,83.70238728259633,58.86975644573896
388.0,30.503824348931907,60.88055407625044,83.85098343969314,59.703497601805594
389.0,29.996124094285236,61.160150082143616,84.40290627038837,60.556974111528305
390.0,28.96757021374583,61.45116119100763,84.5169206806683,61.27637066279184
391.0,29.760276390302252,61.91053258428786,84.37701747286032,61.75330720998413
392.0,29.927654594454978,62.10506742957605,85.21870266695151,62.25688734145964
393.0,29.746526896032904,62.800763109995245,86.27214168168389,62.763111719714395
